S_No,Year,Season,State_UT,District,Block_Taluka,Station_Location,Longitude,Latitude,pH,EC_uS_cm,TDS_mg_L,Cl_mg_L,NO3_mg_L,SO4_mg_L,F_mg_L,Total_Hardness_mg_L,Fe_mg_L,As_ppb,U_ppb,Mn_mg_L,Cu_mg_L,Pb_mg_L,Zn_mg_L,Ni_mg_L,Cd_mg_L,Cr_mg_L,Data_Source,Data_Type
30,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Addatigala Veerbhadrapuram-DW13,82.0753,17.4406,7.25,1012.0,634.0,69.0,6.0,76.0,0.02,334.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
31,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Anantagiri Sunkarametta-DW13,82.9722,18.2711,7.03,339.0,210.0,16.0,57.0,3.0,0.01,132.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
32,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Chintur Chirevalli,81.0856,17.5946,7.37,2480.0,1130.0,318.0,48.0,122.0,0.74,623.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
33,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Chintur Edugarallapalli,81.1783,17.7427,8.03,1930.0,1252.0,128.0,48.0,64.0,1.67,137.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
34,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Gangavaram Jaderu-DW14,81.9303,17.5253,7.7,914.0,536.0,25.0,3.0,19.0,0.1,241.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
35,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Nellipaka Lakshmipuram,81.0484,17.7197,7.63,1760.0,1069.0,125.0,64.0,48.0,0.6,452.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
36,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Paderu Vontlamamidi-DW13,82.8192,17.9828,7.21,154.0,76.0,7.0,0.0,4.0,0.01,43.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
37,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Peddabayalu Peddabayalu,82.5898,18.2878,7.14,362.0,193.0,36.0,45.0,2.0,0.01,121.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
38,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Rajahmundry(U) Rajmundry Swarajyanagar 2013DW,81.7778,16.9997,7.48,1201.0,791.0,96.0,18.0,73.0,0.01,426.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
39,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Rajavommangi Lagarai-DW14,82.1956,17.5761,7.71,618.0,370.0,39.0,62.0,43.0,0.01,161.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
40,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Rampachodavaram Folkspeta-DW13,81.8397,17.305,7.35,1555.0,958.0,94.0,36.0,90.0,0.1,606.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
41,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Rampachodavaram Rampachodavaram,81.7777,17.4388,7.12,752.0,407.0,76.0,65.0,27.0,0.01,244.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
42,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Rampachodavaram Sitapalli,81.8333,17.3558,7.5,765.0,438.0,57.0,3.0,4.0,0.01,207.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
43,2024,Pre-Monsoon,Andhra Pradesh,Alluri,Sita,Rama Raju Y.Ramavaram Chaviti Tibalu-DW14,81.9856,17.6269,7.0,1178.0,752.0,124.0,103.0,76.0,0.02,426.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
44,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,Actchutpuram,Pudimadaka,83.0114,17.5082,7.2,1086.0,713.0,97.0,21.0,43.0,0.9,224.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
45,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,ANAKAPALLE,Anakapalli,83.0,17.6947,7.39,3780.0,2130.0,615.0,24.0,301.0,1.35,713.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
46,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,KOTAURATLA,Kotauratla,82.6917,17.5592,7.63,1390.0,938.0,145.0,43.0,93.0,1.09,329.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
47,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,Munagapaka,Pudimadaka,83.0403,17.6422,6.85,1379.0,932.0,180.0,59.0,91.0,0.42,281.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
48,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,RAVIKAMATAM,Kottakota-DW13,82.7,17.7625,7.85,2980.0,1758.0,412.0,5.0,116.0,2.35,355.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
49,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,RAVIKAMATAM,Medivoda,82.7847,17.7794,7.66,919.0,507.0,69.0,52.0,29.0,0.67,328.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
50,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,ROLUGUNTA,Rolugunta1,82.6667,17.7117,7.81,737.0,378.0,35.0,15.0,25.0,2.29,155.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
51,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,S.RAYAVARAM,Addaroddu,82.7472,17.4236,7.33,3061.0,1809.0,576.0,3.0,163.0,1.13,440.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
52,2024,Pre-Monsoon,Andhra Pradesh,Anakapalli,Sabbavaram,Vangali,83.0973,17.8279,7.17,1061.0,630.0,90.0,9.0,64.0,1.46,360.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
53,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Gooty,Gooty,77.6155,15.1132,7.62,2425.0,1446.0,389.0,9.0,127.0,2.31,163.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
54,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Gooty,GOOTY,77.6155,15.1132,7.67,2583.0,1602.0,535.0,8.0,130.0,1.78,119.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
55,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Guntakal,Guntakal2,77.3837,15.1557,7.63,2060.0,1118.0,131.0,54.0,122.0,0.23,294.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
56,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Kalyandurg,Kalyandurg-alt,77.1071,14.5483,7.6,1851.0,931.0,99.0,17.0,44.0,0.44,360.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
57,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Raptadu,Gandlaparthy,77.5435,14.5419,7.5,2164.0,1051.0,222.0,46.0,132.0,0.98,366.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
58,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Rayadurg,Rayadurg-new,76.8484,14.7054,7.44,1435.0,678.0,121.0,106.0,49.0,0.31,233.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
59,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Singanamala,Sivapuram,77.7269,14.7788,7.47,1084.0,687.0,67.0,116.0,56.0,1.15,344.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
60,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Singanamala,Sivapuram,77.7269,14.7788,7.28,1086.0,693.0,77.0,84.0,55.0,1.03,354.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
61,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Tadpatri,Egudur,77.94,14.97,7.62,3851.0,2275.0,629.0,4.0,710.0,0.1,260.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
62,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Vajrakarur,Gade Hothur,77.3051,15.0147,7.5,4201.0,2205.0,727.0,6.0,540.0,0.46,582.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
63,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Vajrakarur,Vajrakarur,77.3831,15.0304,7.61,1680.0,807.0,70.0,23.0,202.0,0.59,449.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
64,2024,Pre-Monsoon,Andhra Pradesh,Anantapuram,Vajrakarur,Vajrakarur,77.3825,15.0223,7.42,2500.0,1496.0,239.0,189.0,243.0,1.4,530.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
65,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,CHINNAMANDYAM,Chinnamandyam,78.7008,13.9489,7.45,1469.0,924.0,168.0,15.0,59.0,1.5,389.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
66,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,GALIVEEDU,Galiveedu-alt,78.5,14.0,7.49,1341.0,866.0,128.0,70.0,62.0,0.84,369.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
67,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,Kalakada,Kalakada,79.1778,13.0417,7.24,1715.0,997.0,251.0,70.0,94.0,0.6,546.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
68,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,KALAKADA,Kalakoda,78.7958,13.8133,7.25,2619.0,1695.0,346.0,19.0,44.0,0.5,488.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
69,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,Kambhamvaripalle,Vagalla (Naramakulapalli),78.9058,13.7743,7.35,846.0,545.0,34.0,29.0,51.0,0.91,320.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
70,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,MADANAPALLE,Basani Khonda-DW14,78.5292,13.5592,6.95,4960.0,3185.0,1431.0,10.0,245.0,1.35,992.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
71,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,Madanapalli,MADANAPALLI,78.5014,13.5563,7.4,2285.0,1370.0,304.0,85.0,86.0,1.26,402.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
72,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,NIMMANAPALLE,Chintaparti-1,78.7153,13.5083,7.26,2169.0,1338.0,380.0,32.0,152.0,1.16,514.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
73,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,PILERU,Piler(Rural)-PZ,78.9503,13.6444,7.38,1225.0,759.0,93.0,62.0,70.0,0.88,428.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
74,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,PULLAMPETA,Ananta-samudram (OW2 of Aq-II (3rd Well,79.1697,14.0656,7.73,366.0,211.0,19.0,4.0,1.0,0.46,150.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
75,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,RAMASAMUDRAM,Ramasamudram-DW15,78.4267,13.3728,7.37,1000.0,571.0,119.0,40.0,67.0,0.17,277.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
76,2024,Pre-Monsoon,Andhra Pradesh,Annamayya,VEERABALLE,Sanipai,78.95,14.1186,7.52,1440.0,880.0,151.0,3.0,87.0,0.67,326.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
77,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Addanki,Addanki Pz,79.9723,15.8273,7.45,1020.0,571.0,46.0,39.0,32.0,0.7,201.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
78,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Amruthaluru,Govada,80.6675,16.0698,7.68,1351.0,836.0,148.0,4.0,128.0,0.38,425.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
79,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Chinaganjam,Kadavakuduru,80.2543,15.7264,7.72,1666.0,1084.0,209.0,62.0,92.0,1.01,254.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
80,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Kollur,Kolluru,80.8049,16.1667,7.51,1793.0,1076.0,222.0,9.0,286.0,0.26,308.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
81,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Korisapadu,Medarmetla,80.0156,15.7283,7.41,1980.0,898.0,231.0,76.0,65.0,0.64,465.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
82,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Nizampatnam,Nijampatnam,80.6639,15.9024,7.56,2170.0,1372.0,339.0,85.0,47.0,0.21,350.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
83,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Repalle,Repalle,80.8397,16.0288,7.55,4686.0,2845.0,807.0,15.0,316.0,0.79,753.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
84,2024,Pre-Monsoon,Andhra Pradesh,Bapatla,Vetapalem,Veta Palem,80.3047,15.7742,7.65,2050.0,1193.0,336.0,35.0,127.0,0.09,226.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
85,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Bangarupalem,Bangarupalem,78.9086,13.1906,7.5,547.0,314.0,62.0,1.0,16.0,0.29,117.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
86,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Bangarupalem,Bangarupalem,78.9046,13.1867,7.36,613.0,370.0,64.0,11.0,35.0,0.09,180.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
87,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Karvetinagar,Karvetinagar,79.4531,13.4262,6.9,920.0,516.0,3.0,1.0,1.0,0.5,452.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
88,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Nagri,Bugga Agraharam,79.6222,13.3313,6.94,3763.0,2049.0,351.0,156.0,357.0,0.76,1172.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
89,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Palamner,Palamaneru,78.2075,13.2075,6.95,1882.0,1262.0,216.0,75.0,164.0,0.68,726.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
90,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Peddapanjani,T.Kothur,78.6831,13.3507,7.15,1201.0,681.0,120.0,13.0,75.0,1.0,296.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
91,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Ramakuppam,Virnmala,78.535,12.7762,7.33,928.0,540.0,34.0,6.0,40.0,1.39,234.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
92,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Sriranharajupuram,Katikapally,79.2544,13.3095,7.17,1429.0,805.0,118.0,42.0,34.0,1.83,430.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
93,2024,Pre-Monsoon,Andhra Pradesh,Chittoor,Venkatgirikota,Venkatgirikota,78.4793,13.0008,7.0,1837.0,1217.0,433.0,25.0,91.0,0.3,548.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
94,2024,Pre-Monsoon,Andhra Pradesh,East,Godavari,Gokavaram Bhavugipet-DW13,81.8467,17.2033,7.22,2288.0,1360.0,382.0,26.0,71.0,0.08,603.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
95,2024,Pre-Monsoon,Andhra Pradesh,East,Godavari,Gopalapuram Chityala-DW14,81.5939,17.0847,7.44,1044.0,622.0,85.0,42.0,82.0,0.1,349.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
96,2024,Pre-Monsoon,Andhra Pradesh,East,Godavari,Gopalapuram Dondapudi-DW14,81.5483,17.2033,7.43,2091.0,1230.0,241.0,46.0,91.0,0.11,504.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
97,2024,Pre-Monsoon,Andhra Pradesh,East,Godavari,Nidadavole Munipalli-DW13,81.7136,16.8642,7.2,3289.0,1878.0,748.0,2.0,141.0,0.03,843.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
98,2024,Pre-Monsoon,Andhra Pradesh,East,Godavari,Rajahmundry(U) Rajmundry Main road 2013DW,81.8044,17.0508,7.36,1280.0,735.0,122.0,4.0,41.0,0.01,362.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
99,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Buttayagudem,Buttayagudem,81.3188,17.1988,7.5,1046.0,664.0,75.0,16.0,77.0,0.24,354.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
100,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Jangareddigudem,Jangareddygudem,81.3014,17.121,7.96,972.0,626.0,116.0,64.0,55.0,0.51,283.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
101,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Koyyalagudem,Kanapuram,81.4176,17.1878,7.43,1632.0,1024.0,214.0,29.0,103.0,0.94,525.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
102,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Lingapalem,Dharmajigudem,80.935,16.8933,7.66,1013.0,489.0,72.0,15.0,33.0,0.32,222.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
103,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Mandavalli,Kaikaluru1,81.2006,16.5451,7.39,3073.0,2073.0,538.0,72.0,332.0,0.24,563.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
104,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Mandavalli,Mandavalli,81.1638,16.5178,7.25,2843.0,1344.0,468.0,23.0,142.0,0.53,624.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
105,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Mudinepalle,Bomminampadu,81.2171,16.4735,7.29,5015.0,3172.0,955.0,92.0,428.0,0.28,853.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
106,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Mudinepalle,Singarayapalem (Babaji Mattam),81.1516,16.4108,7.14,3239.0,1975.0,389.0,138.0,255.0,0.21,639.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
107,2024,Pre-Monsoon,Andhra Pradesh,Eluru,Ungutur,Kaikaram - Pz 2,81.3642,16.8114,7.3,1871.0,1140.0,356.0,68.0,116.0,0.34,559.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
108,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Amruthalur,Inturu,80.6199,16.0597,7.74,506.0,256.0,19.0,52.0,20.0,0.14,82.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
109,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Chebrolu,Narakoduru,80.5145,16.2257,7.48,1752.0,1107.0,208.0,129.0,128.0,0.37,363.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
110,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Guntur,Guntur,80.4319,16.2986,7.44,6620.0,3988.0,1802.0,6.0,574.0,0.4,1452.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
111,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Guntur,Nallapadu,80.3739,16.3057,7.46,1373.0,709.0,117.0,3.0,60.0,0.84,360.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
112,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Guntur,Phanidharam,80.3969,16.3606,7.5,3600.0,2285.0,774.0,56.0,473.0,0.46,687.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
113,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Kollipara,Kollipara,80.7496,16.2866,7.51,2134.0,1222.0,189.0,17.0,93.0,0.04,254.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
114,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Medikonduru,Medikondur,80.3024,16.3455,7.41,2260.0,1228.0,272.0,100.0,168.0,0.37,456.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
115,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Nadendla,Satulur,80.1232,16.253,7.55,2428.0,1504.0,274.0,23.0,239.0,1.11,279.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
116,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Phirangipuram,Pirangipuram (Repudi),80.2565,16.2881,7.52,2361.0,1350.0,415.0,44.0,135.0,1.44,597.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
117,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Ponnuru,Kattempudi,80.5453,16.0938,6.95,2714.0,1544.0,387.0,68.0,344.0,0.3,603.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
118,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Prathipadu,Prattipadu,80.3318,16.1803,7.48,5660.0,3642.0,1259.0,217.0,634.0,0.89,1207.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
119,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Tadikonda,Ponnekallu,80.4022,16.4043,7.53,2654.0,1611.0,355.0,119.0,220.0,0.32,570.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
120,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Tenali,Sekuru,80.5875,16.2697,7.77,2195.0,1358.0,279.0,55.0,291.0,0.24,338.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
121,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Thulluru,Mandhadam,80.5316,16.5144,7.7,2075.0,1085.0,223.0,10.0,30.0,0.54,155.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
122,2024,Pre-Monsoon,Andhra Pradesh,Guntur,Thulluru,Pedda Parimi,80.4551,16.4598,7.78,5303.0,3534.0,1005.0,209.0,813.0,1.31,664.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
123,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Gollaprolu,Gollaprolu,82.2833,17.1694,7.4,4236.0,2675.0,1053.0,21.0,155.0,0.04,1060.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
124,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Kakinada,(Rural) Kasinadhapuram,82.2306,16.925,7.66,2854.0,1664.0,613.0,49.0,150.0,0.02,536.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
125,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Kakinada(U),Anjaneyanagar 2012,82.25,17.0,7.45,1557.0,854.0,220.0,23.0,105.0,0.01,353.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
126,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Kakinada(U),Fishing Horbour 2012,82.2583,16.9997,7.17,10730.0,6284.0,2409.0,198.0,587.0,0.03,904.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
127,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Kirlampudi,Burugupudi-PZ1,82.1042,17.1864,7.34,1701.0,856.0,204.0,75.0,89.0,0.02,426.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
128,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Kothapalle,Uppada,82.3375,17.0678,7.62,3551.0,2076.0,539.0,68.0,189.0,0.01,471.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
129,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Prathipadu,Dharmavaram-DW14,82.2275,17.2203,7.31,2810.0,1643.0,459.0,168.0,158.0,0.02,489.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
130,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Sankhavaram,Kattipudi,82.3314,17.2429,7.58,2361.0,1424.0,412.0,75.0,82.0,0.03,598.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
131,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Tallarevu,Tallarevu 2013DW,82.2303,16.7794,7.78,2366.0,1458.0,307.0,110.0,119.0,0.4,504.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
132,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Tuni,Hamsavaram-DW13,82.4931,17.2881,7.56,2900.0,1589.0,546.0,42.0,148.0,0.06,513.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
133,2024,Pre-Monsoon,Andhra Pradesh,Kakinada,Yeleswaram,Gontuvanipalem 2013DW,82.1158,17.3558,7.72,1815.0,1050.0,224.0,72.0,112.0,0.06,332.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
134,2024,Pre-Monsoon,Andhra Pradesh,Konaseema,Amalapuram,Amalapuram,82.0283,16.5761,7.76,746.0,421.0,50.0,28.0,51.0,0.01,210.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
135,2024,Pre-Monsoon,Andhra Pradesh,Konaseema,Malkipuram,Sakhinetipalli,81.7514,16.4083,7.15,1783.0,1089.0,205.0,3.0,57.0,0.02,404.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
